review_id,user_id,business_id,review/0/0,date,time,categories,city,state,stars,business_review_count,predicted_review_score,actual_yelp_score
LXuBseSUixoyFaTLKSxvFw,KXuIfkteRh1clnljH6KdUg,n5TNfoXg1i8wX5R3iY4WUA,"So sorry this closed. Cinder Fries were amazing. Can't run a business on fries, though. Happily waiting for Blush to appear.",2019-03-30,16:34:50,"Beer, Wine & Spirits, Beer Bar, Pizza, Restaurants, Italian, Nightlife, Bars, Salad, Food, Breakfast & Brunch",Philadelphia,PA,3.5,157,3.35,5
fRuTQRr1VtgDP_6F6psiKQ,PcpKOk7uFBcg6jqnz5S6hg,tG_o4LxKqdo6tJGFyS-Qig,"I've been going here for years literally every two weeks because I love the pampering! Jane the manager is a sweetheart and always made me feel so welcomed. Maria was my go to but she left and I was saddened because she did such a good job and I tend to stick with the same person. I'm picky but I request Monica every chance I get. She does a great job and is a very caring person, this is by far the best nail salon i've been too in Philadelphia!",2018-10-23,02:38:40,"Hair Removal, Waxing, Beauty & Spas, Nail Salons, Massage, Day Spas",Philadelphia,PA,4.5,276,3.95,5
F6qR__NV1ruBPFe-MMGS8g,YDAxis1kAjbwBrcR8Zd1vw,Sey5Zgrg9BU0CwdYTJ7CmA,"This is, hands down, one of the worst gyms I have ever been to. The cardio machines seem ""modern"" and ""brand new"" at first glance, but upon first usage I came to find out that half of the machines were not functional. That, unfortunately, was not the worst of issues with this gym. In fact, the billing company is something that everyone should be aware of.

Intoxx uses ASF Billing Company (based out of Colorado) and they are the most corrupt and incompetent group of individuals  I have had the misfortune of dealing with. After moving from Philly and back to my current home (in NY) I tried to end my contract of $20 a month. ASF said they needed proof of an address change in order to do so. I provided them with my former house's new lease (showing that I was no longer a tenant) and my current bank's account summary with my name and new address on it, but this was not acceptable for them. According to ASF it was not an agreeable form of identification as stated in my contract. They then told me I had outstanding fees still due but was never notified until today. In fact, had I not called in regards to my contract cancellation I would have still accrued charges without further notification. They claimed to have emailed and called me over the phone, but they never did from the very beginning.

Avoid this place at all costs as they are nothing more than a sad collaboration of swindlers and crooks.",2011-09-19,18:56:33,"Gyms, Trainers, Active Life, Fitness & Instruction",Philadelphia,PA,2.5,35,0.1,1
gcKpqni5UXM9ghBeZYDMtA,qO1cqMA92muAQh0FHNib8g,1yJPs54BqmU46nqI1Htuhw,"Had a maternity massage this weekend at Body Restoration. It was very enjoyable! I thought the spa was very clean, and worth the cost. My only complaint was that getting on and off the table w/o help at 37 weeks pregnant is not easy! No assistance was offered and I was truly worried about falling after the massage.  The pillows you are propped up on are very comfy, but again climbing off of them while covered with sheets is very scary!  I wondered if the masseuse had ever been pregnant.",2013-03-06,01:30:21,"Beauty & Spas, Skin Care, Massage, Waxing, Massage Therapy, Day Spas, Hair Removal, Health & Medical",Philadelphia,PA,4.5,175,1.875,4
7JtdyMaIC8dLGUZleRyUbA,lgRg0XQ8cdDgNvJ7aTXBCw,sEf8VsIbhGwSnKte1IBm-Q,"My sisters and I, along with our respective husbands hit this place the morning after Christmas. There was about a 15 minute wait, and we browsed the menus during that time.

Location-wise, it wasn't very hard to find, as long as you knew what you were looking for (the sign for the place in the lobby of an condo building). C.E.'s parking lot could seriously use some more spaces; since there weren't any free spots, and we didn't want to risk getting towed in the complex's lot, we parked on the street, right in front. No biggie.

The food was very fresh, and we all loved it. I got the ""Special Pizza"" (chicken, scallions, cheddar, and ranch on a thin, crispy crust). The others in our group got the Eggs Benny (didn't try), Shirred Eggs (had a bite of this, and it was seasoned perfectly!), Breakfast Pizza (my brother-in-law didn't like that it had homefries on it, and I think it ruined the overall taste too), and the Croque Madame (the French Toast portion of it was amazing, though I didn't care for the rest of the sandwich). 

I saw families with kids there, but they were pretty well-behaved, so I'm not sure whether to recommend this for kids, in general. We all went sans-offspring, and were better off that way. :)

Overall, I would go there again, probably on a weekday and try more of their menu, especially their paninis.  Happy eating!",2010-01-04,23:54:25,"American (New), Breakfast & Brunch, Sandwiches, Restaurants",Philadelphia,PA,4,205,3.825,3
gw7rqAo8OICjethvueYwIQ,psUH_4AQo682NVzDueuyQA,QMHd6Z2djm_SBLzGhLvFqw,"It was one of my worst experiences in a hotel. The room was over 200 dollars a night and had a king size bed and a really uncomfortable ""full"" size sofa. We were told the room was good for 4 people. Needles to say I slept at the edge of a king size bed that I shared with my husband and son. Actually I didn't sleep too much. Breakfast is not included and overpriced. I paid over $7 for coffee and a bowl of oats.",2016-05-15,14:34:50,"Event Planning & Services, Hotels & Travel, Hotels, Venues & Event Spaces",Philadelphia,PA,4,59,1.175,1
Rqd1H3s3Eq-Bgd8918ie3A,vIhhToQztfyTn09gLcSqXQ,Ntv3JRLGSFoOo4mr82U2NA,"The only reason I gave it one star is because the receptionists were pretty nice. I only went to Visionworks because my insurance company covered more towards the exam and lenses. My first visit there I saw Palmieri. My first impression of him was that he was not very welcoming. He checked my eyes and prescribed a prescription for my glasses which I picked up 2 weeks later.  I tried them for 2 days, but I got a instant headache and my vision was very blurry, so I called back and scheduled an appointment with another optometrist because I thought if ""Mr Charming"" couldn't get in right maybe his colleague could. She tried a few different lenses but couldn't get it right either. I was about ready to give up and pay out of pocket elsewhere. However, I decided to give them a 3rd try since my insurance had already been billed and made another appointment. I wasn't aware that it was scheduled with ""Mr. Charming"" again. During my visit, he kept making the comment ""as we get older our eyes get worse"" Okay, I understand that, but are you penalizing me because I'm older. How would you treat a senior? He made that comment about 6 times and kept trying different lenses, is 1 better than 2 or is A better than B. So, I said, A is better than B but it's still blurry and he made that comment again, well as we get older....I said ""isn't that why we get glasses so we can see"" and his comment was, ""I can't fix your eyes."" I had enough. I told him to give me my glasses I'm done. Told him he was rude and walked out. I would rather pay out of pocket and go elsewhere rather then ever step foot in a Visionworks again.",2017-06-16,21:29:08,"Optometrists, Health & Medical, Eyewear & Opticians, Shopping",Philadelphia,PA,2.5,17,1.225,1
74sx2xQ4Mb9Fg_W5KOR-EA,sahMIcG9gvlGWeboRw6Raw,EzjysPg2-lVX1E0ibStUXw,"Have ordered delivery multiple times as it's quite far from my place. 

Prompt deliveries. Around 45mins - 1 hour within 2 mile radius.

Food is pretty good. Most dishes have appropriate spice level. 

Appetizers and entrees have  good portions. 

Rice that comes along the entrees is of cheap quality. Somehow they use different rice for entrees' sides and biryani as biryani rice is quite good. So biryani is a yes yes.

COSTLY. Just a couple of things and u might see the bill to be more than $25

Order when you in mood for fancy, closest to authentic Indian food.",2016-07-08,20:21:58,"Restaurants, Pakistani, Indian",Philadelphia,PA,4,436,4.2,4
vnmAg_ArkEvVXIwmFDMkYg,yVy3fdt7RyFqUKqP6CP64w,vhDWGF-8BfsxvS7Zo5Wv2w,"Amazing food, we had dinner here on New Years Eve, waitress was attentive. We had Duck and four other courses, each one of them was delicious. Bacon cream is to die for.",2016-01-10,23:29:32,"Beer, Wine & Spirits, Nightlife, Food, Beer Bar, Bars, Restaurants, Modern European",Philadelphia,PA,4.5,640,4.775,5
kOvbUmY5RXY3yhCI5HEVSQ,ZCVEZmTB_StK-UXA3WPVlQ,5Qz7TJFXhm8Mjc8xzoSV5Q,"They have redecorated - and it really needed it. The tacky fountain that took up the entire foyer is gone and replaced with some chairs for waiting customers to sit. The floors have been replaced by a darker wood giving the place a more sophisticated look. With new matching dark wood tables in the dining area and removal of the bright yellow table cloths the face-lift gives a nice warm feel to the room. 

The salad bar has changed its options and now a few less ""authentic"" items. But it is still not very veggie friendly with most of the items still containing meat of some form or cheese. (Why a vegetarian would come here expecting options for them is beyond me.) The beans with the porky bits is now just just straight black beans. The addition of the mashed potatoes was a good thing though, it compliments the slabs of meat well. 

The cuts of meats you will get are random but they seem to be happy to bring you a requested cut. That said the meats seemed under-seasoned this time which was a real disappointment. But don't expect the level of service you would get at the higher end Churrasco places downtown. We were the only people in the place for an early dinner and were all but ignored by the staff who wanted to watch the Brazillian channel on the flat screen rather than wait on customers. We were never brought a check and just had to walk up to the register and wait for someone to figure out we wanted to pay before leaving. Also the prices have gone up but you will still only pay half of what you would at Fogo or Chima.",2009-03-20,14:09:27,"Buffets, Steakhouses, Barbeque, Brazilian, Restaurants",Philadelphia,PA,3.5,236,1.85,3
-ziauJklz5a8TDvFK_XbVw,Vf3xGir0lDSlaWSYWcGV2A,gwxNttwUgmOn3vsHYe0pDQ,"Definitely not a bad place, but one of the cashiers is just so unwelcoming and has made me feel uncomfortable for asking a simple question. Also for a place who seems so ecologically friendly you would think that they would have a refill price. Pretty pricey for what you're getting.",2016-03-24,04:47:54,"Restaurants, Coffee & Tea, Gluten-Free, Food, Bagels",Philadelphia,PA,4,390,0.025,3
aGxUZtRTty-Ea8QhSgWmGQ,ZjTzwlXBbg6-I4vtXTLHHQ,vt_esoDw6HG5ClM12OPkMg,"I love the concept of this place. What a great way to spend your time, sipping a hot drink and eating fresh made-to-order waffles. =)

When I arrived here, it was pretty quiet on a weekday morning. Menu looked promising too. A wide selection of coffees and hot drinks and belgain waffles that you can customize with different flavors and fruits. 

I ordered milk with honey and a belgian waffle with stawberries. Bf ordered a cafe latte (the barista recommended it) and a waffle with chcolate and bananas. 

While we sipped our drinks (the drinks were yummy!) we watched them make the waffles (very fresh), and I was really excited to try it.  When I finally did...it was ok....I couldn't taste the strawberries in the waffle, even though it had been mixed into the batter. Maybe the fruit was too mild. But all I tasted was dough. The sugar crystals mixed inside was a bit too sweet for me. I could have done without it, because the waffle batter had a good amount of sweetness in it too. My bf's waffle tasted a bit better. The chocolate taste was prominent but you couldn't taste too much banana. Waffle size was also a bit small, could have been a little bit bigger for the price ($2.95 for a waffle plus en extra 60 cents for each add-in).

Overall, not bad. Maybe if I ever come by again...I can ask them to customize the waffle a bit (i.e no sugar crystals). It is a lovely concept though, I wish we had more Wafflerie establishments in California!",2011-10-07,16:33:50,"Coffee & Tea, Restaurants, Breakfast & Brunch, Food, Ice Cream & Frozen Yogurt",Philadelphia,PA,3.5,115,3.35,3
K6v0kik2zYY79tWi_RsZMg,9fieYahDV0b72_usul2IrA,B_Kk8Nq9NqfvwFrN8uOR9w,Joe was quick and did an effective job no bugs entering really since he sprayed. 5-stars,2017-06-27,22:51:41,"Local Services, Home Inspectors, Pest Control, Home Cleaning, Professional Services, Home Services",Philadelphia,PA,5,231,4.7250000000000005,5
oMx8GHducFlo9b1uQjSIpg,ET8n-r7glWYqZhuR6GcdNw,YNzyPt4RdhDGUDlwxFtTQQ,"I hit Zavino last night for a quick meal before heading to an event in the neighborhood. It was surprising to see such a crowded restaurant early in the evening on a rainy Tuesday. Some of that could probably be chalked up to the awesome happy hour, which featured several wine, beer and food selections. 

We passed on the drinks and stuck with non-boozy bevvies. To start, we ordered a grilled shrimp and avocado salad which was a special. It was served warm with cannellini beans and was absolutely delish. They should really make that a regular on the menu. 

When we first walked in, a server walked by with a delicious-looking plate of pasta, so I had my heart set on ordering the same dish (fettuccine with pork ragu and parmesan). The homemade pasta was great. The sauce was flavorful though maybe a little heavy on some of the herbs. And I also came across a bone which was unfortunate. I also had a slice of the polpettini pizza which was really nice. I haven't had pizza from Zavino since they first opened their Midtown location, but I've clearly been missing out. Can't wait for my next visit, where I will undoubtedly partake in the happy hour!",2014-05-28,15:31:30,"Bars, Tapas/Small Plates, Nightlife, Italian, Restaurants, Wine Bars, Pizza",Philadelphia,PA,4,314,2.9250000000000003,4
48XLY4UJo1ghlV-sQ34s6A,Mo1DN1grB0oZZaf1625AxA,d974XBCRIZwoYbUrY2Rd3w,"Wild mushroom and cactus tacos - full of grease!  Flavor ok, but so oily you can't eat them.  Strawberry habanero guac very goid, but flour chips thick and distracting.  Pass on eating here - too many other nearby places to try.",2016-04-23,00:04:46,"Mexican, Restaurants, Tacos",Philadelphia,PA,3.5,179,0.75,2
6GrQ0tRL_Zuwmgp2mTJ1Fg,Rti3GfyQrK8xVsR2Dv3rig,cPDX2Y4H0fks-Qj5tfBduA,Great tarts!!!! They make them daily and they are always fresh I love the coconut cream tart (only sold on weekends)!! It's a very small shop and prices are reasonable for the quality of goods!! Will definitely be back!,2014-06-05,02:56:49,"Desserts, Bakeries, Food, Restaurants",Philadelphia,PA,4,181,4.875,4
eTKoGKQh_HFsemsJw2IEtw,HuNH8ts6G5Ogajrr0yMUvw,URZBu9dOuRYzpNZ1P0hhwg,Painted interior of my house and did a great job. Super nice guy well dressed professional and he gives a fair price. Super clean paint lines and does a great job of protecting flooring with tarps plus plastic. I would highly recommend pinnacle house painters for any projects around Philly.,2016-04-18,18:23:46,"Home Services, Decks & Railing, Drywall Installation & Repair, Painters",Philadelphia,PA,4.5,10,5,5
1cgtSTcwT_u-XTQywg9duw,pVgl2V9Oa6f1y3O3-JTr0w,Wkjt6DUTGX1zKpX0OnsvcQ,"I hate giving Korean restaurants over-ratings, but for the fact that it's in walking distance of my friend's apartment on Rittenhouse, it gains a star.  So technically, it's a 3-star Korean Restaurant.

Although my preference is for real charcoal, dirty floors, and tin top tables with a bunch of ajumma's forcing food down your throat, for what it is, Miga is a good alternative to ""authentic"" Korean food.

Apparently open only for the past few months, it's BYOB until next week (according to our waiter).  We ordered two orders of galbi at $22 bucks an order  (horrifyingly close to NYC prices, but reasonable for the quantity provided), kimchi chigae (non-Korean dinner companion's request), and was provided a hae-mul (seafood) pajun (service!  woot woot!).  The galbi was cooked on an infrared electric stove top (with a charcoal log for flavor in the base - so we were told).  To be fair, it was surprisingly effective in grilling the meat - as I feared it might boil/steam as tends to be the case on electric stove tops.  A secondary plus with the electric grill was that it created far less smoke than a true charcoal or gas contraption.  This is obviously necessary at Miga, as they do not have the individual table vents.

The kimchi chigae had no teeth, but flavor-wise was passable.  It whiffed of that ""we're serving non-Koreans who might die from the spice"" flavor, but then again, it's kimchi chigae, hard to f*&^ that up.

The pajun was also passable - doesn't evoke thoughts of grandma's pancakes with a tin kettle of makoli, but then again, you're in the heart of Center City.

Banchan was intriguingly varied and plentiful; always a key component of a good authentic Korean joint.  They even offered Ggae-jjang (spicy raw crab); but the offering was petite, to be kind.

As already indicated, it's a 3-Star Korean restaurant in Center City.  The quality of meat and quantity (two orders + some stew = good enough for 3 people), plus location earns it (fairly or not) an extra star.",2009-09-21,15:51:08,"Restaurants, Korean",Philadelphia,PA,3,179,2.825,4
5vDN41-jCpls_RM7g0v7Tw,d7TKkDf_TJyitv6vHyhnqA,rLpW8LAQSM9ReTl5YAQLDg,This is a great vet in a convenient location with extended hours. We have been bringing our two kitties there for checkups and other issues since they opened. Each time the staff members have been super helpful and the vet has provided the treatment or advice we needed.,2015-11-16,07:33:30,"Pet Services, Veterinarians, Pets, Pet Groomers",Philadelphia,PA,5,24,5,5
PSQVQiWO21N0d0D8K1pT1Q,8TisELa1KpEybV2oYhNykA,OhbQMaBVv5TSJh5CdWpwiA,"I made a Yelp account just to write this review. I had an emergency related to my senior thesis art show and I needed custom mats for photographs on extremely short notice. The guys at American Picture Framing were incredibly nice and helpful, and they got all my mats done in less than a day. They also helped me carry a bunch of heavy boxes of frames, even though I'd bought the frames elsewhere, and they kindly helped me wrap them up with string so they'd be easier to carry. This is the kind of mom-and-pop place where you can just tell that they are experienced craftsmen who take pride in their work and care about their customers. My only possible complaint is that the prices seemed a bit expensive, but then I have never bought frames or mats before so I guess I don't have anything else to compare them to.

Overall, a great little place with the nicest staff you could imagine!",2014-05-01,22:45:55,"Framing, Arts & Crafts, Shopping",Philadelphia,PA,5,7,3.3750000000000004,5
2hMXZ-uYowmEHTKs17470A,4_OVSuZ8N8gqyHQjV7W8Bg,ADe114o7Z4vb1O6HkM6YEA,"I went here with a coworker for lunch, and this place was packed and busy with local students and hospital workers- always a good sign. The food is hot, fresh, and reasonably-priced. They have a nice selection of typical American lunch fare (burgers, hoagies, etc.) and Greek food (gyros, spanakopita, souvlaki, etc.)- and a large number of veg options for a Greek place. Lots of feta was seen on all plates headed for tables- another good sign. 

There were many workers behind the counter, and they were all working very hard, but they simply couldn't keep up with the volume. My friend ordered spanakopita and fries, which should have been fast. We waited for 20 minutes for the takeout order. It may have been longer, but my coworker started to ask the staff questions. 

The food is excellent. Portions are very generous. I would strongly suggest going early, calling ahead to get takeout, or ordering delivery.",2015-08-27,17:04:16,"Greek, Fast Food, Restaurants, Breakfast & Brunch, Mediterranean, Salad",Philadelphia,PA,3.5,461,4.15,4
9z3QwivlGENnJQiWnTs7iQ,2--3--v8yHU3a3FljCcBRg,jBwfTPuxHgyAhsfTUONXdA,"Gotta give it up for Euphoria.  This place is probably the most affordable spot in the Piazza, has free wifi, friendly servers, and of course has those adorable pocket sandwiches.  I love em!  They're like freshly-made Hot Pockets, but without the frozen centers and soggy crusts.  Definitely try the bulgogi pocket and the chicken marinara pocket.  I will be back for the egg and sausage breakfast pocket too.  They also have combos where you can get huge smoothies with a pocket for around 6 bucks.  Not bad at all.  Pocket!!

pocketpocketpocketpocket.",2010-10-12,02:52:03,"Coffee & Tea, Juice Bars & Smoothies, Food",Philadelphia,PA,4,86,4.825,5
0fojNWmfm17uR_VMW4tn5A,370Zxmz1OCNl9cxvEp8qKQ,L4kfcADLCU4T33i7Z0CkuA,Had a fantastic dinner here on Saturday. I enjoyed a delicious salad and veal dish. Prices were high but I thought the quality matched them.,2015-12-07,23:36:06,"Restaurants, Bars, Wine Bars, Mediterranean, Italian, Nightlife",Philadelphia,PA,4,546,5,5
mt1HxQGW5ZYyEUx_XpKW-Q,HBLDsdGpWd13cnu6hoeR5w,sb8-TzsXOV7IsErbpHZo3g,"Came here for dinner on a week night. It can be kinda confusing to find this place, you have to go upstairs outside to get to the actual restaurant. The restaurant was pretty busy at 6 PM on a weeknight, so I would guess you definitely need a reservation here. The decor of the restaurant is very unique, the patterns are a little busy, but it is definitely memorable. The restaurant is very spacious and open. We were seated and ordered drinks right away (not alcoholic ones). For an appetizer, we ordered the arancini. The arancini was just ok, I have had much better arancini at other restaurants, so I probably wouldn't order that again. Even though this is an Italian restaurant, they sadly didn't give complimentary bread for the table. So we put in an order for some. I assume they charged us for it, but I forgot to check the receipt and see how much. For my entree, I ordered the seafood gnocchi which was amazing! The gnocchi was delicious and cooked perfectly. The seafood was octopus, shrimp and mussels and it had a good amount in it. I ate every last bite. My dining companions were also satisfied with their meals. Service was good without being overly intrusive, which I appreciate  when I'm not in a hurry. Prices I didn't think were bad for the city. Parking also isn't as insane here as it is in say Rittenhouse, we're able to get a metered street parking spot. I would eat here again.",2021-05-27,02:47:59,"Breakfast & Brunch, Lounges, Seafood, Bars, Nightlife, Restaurants, Italian, Tapas Bars",Philadelphia,PA,3.5,689,2.9499999999999997,4
4nnp-nKhK3B9GHbEvjyCAw,w6RFOQf3tL2v6q93NYmSdQ,jHVotJhyPKOLuO7MVnmbtQ,"Royal Tavern has a rep of having one of the best burgers in Philly, and though I haven't tried every burger in town, RT didn't disappoint.  The burger came with excellent, perfectly seasoned and textured fries, and unlike most places that serve you 1lb of fries, they nailed  the perfect amount. I think this was the first time I finished my meal and all of my fries. 

One of the stranger things on the menu is the Chicken Frankie. I've never seen that anywhere in Philly, so I had to order it. My family is from Mumbai, so I'm quite familiar with the dish, and I can say this is not a frankie. (In my experience, a frankie is chunks of spicy, slightly tangy meat, wrapped up with chilies, onions, and chutney inside an egg-washed chapati.) Their version is shredded chicken in a stereotypical Indian curry, served with some slaw in a wrap. Don't get me wrong, it was good, but it certainly wasn't anything I consider a traditional frankie, and I'm not sure it belongs on a bar menu.

Their draft list, though well chosen could stand some expansion.  I think they have a total of 6 taps, which I don't really consider acceptable.",2012-12-10,20:36:00,"Vegan, Vegetarian, Sandwiches, American (New), Wine Bars, Cocktail Bars, Nightlife, Bars, Restaurants",Philadelphia,PA,4,669,3.375,4
e9W546FhyLSVKVmYykDZqA,_WDTga3IXfIZUfMhdZmiLg,LEwyF97d5SS_V4kLwSMu3A,"Food: my husband and I split the mushroom tacos, fish tacos, and pulled pork tacos. Each comes with 2 tacos. The mushroom tacos were our favorite (the goat cheese on top was amazing). The pork tacos were a close runner up. The tacos were great and would get them all again. 

Sides: the guacamole was average but there was a good amount for the price. The cheese and chips were my favorite out of the 2 and cheap.

Service: the service was scattered and disorganized, but to their credit they did seat 5 tables at once when we got there. We had wine so the wait wasn't horrible.",2013-11-14,02:20:31,"Food, Restaurants, Mexican",Philadelphia,PA,3,39,3.4250000000000003,4
UrOikd0H3-rCccQl022exQ,ZMl12B8M1BGhoKI886VJ5A,zU5PPd9j4bYC_MepNSEDcA,"I was fortunate enough to attend a private event here and was treated to some of the best dim sum in the city. To start off, the look of the restaurant is fantastic. Might be the chicest dim sum restaurant i've been to. You can tell the decor and ambience was set and picked out very meticulously and it all works. 

The food was all great but the 3 dishes in particular that left me wanting more were the scallion pancakes with beef, their soup dumplings and a pork belly dish that was accompanied with a very good brown sauce which i can't remember what it was comprised of. 

Looks like another option has opened up in the city for delicious dim sum. Well worth the trek to UCity, and parking is probably easier to find here than in chinatown.",2016-12-27,04:35:08,"Restaurants, Chinese, Nightlife, Dim Sum, Event Planning & Services, Bars, Cantonese, Venues & Event Spaces",Philadelphia,PA,4,451,4.825,5
A56N9aSQqEoebXGxHk5h1A,ftC9xKu_0dYiAQnGZ-VTSQ,qISf5ojuYbD9h71NumGUQA,"No doubt the best Sichuan restaurant in Philadelphia, and one of the better ones between DC and New York too. The range of spice is impressive - if you like spicy food it this is the place. On the other hand, if you don't like spice just let them know since dishes are cooked to order. I had been going out to Exton to eat at their other restaurant but now that there is a location in Philadelphia couldn't be happier. The portions are big, so you'll probably have leftovers, which are great the next day when the flavors really sink in.",2010-01-20,13:50:38,"Beer, Wine & Spirits, Chinese, Restaurants, Food, Szechuan, Noodles, Soup",Philadelphia,PA,4,1474,3.75,4
i1MFwOSsmhzckFLNI8zItw,5kcLlhJPLJL_GLwrAdbZAA,ZyDCgfTgmfS8R0yjdV1cjg,"My friends, Frank and Sandy, invited me to dinner at Ansill. We got caught in the torrential downpour, but managed to get to the restaurant only a few minutes late. Sitting at the bar near the entrance was the Executive Chef himself. ""Aren't you David Ansill?"" I asked. ""Yes, ma'am,"" he replied. ""I've been here once before two years ago and loved the food, so I'm bringing new friends here,"" I said. ""Oh, our chefs have changed since then,"" he said, ""so look over the menu again. There's lots of good stuff. My suggestion... try the pork belly."" I smiled and thanked him. We looked over the menu and selected several plates, actually almost the entire menu, including the specials. It was truly a sumptuous feast of epic proportions and we shared everything. We started with the Beet Soup, a tasty gazpacho with diced green apples, and quickly moved onward to the Frutti di Mare, three tasty ceviches of oyster, scallop, and striped bass; Bone Marrow, a delightful beef bone-flavored spread; Steak Tartar with Quail Egg, perhaps the best version I've had yet; tender Sweetbreads with a medley of green peas and lima beans; Baked Duck Eggs with truffled cream and porcini mushrooms; Broccoli Rabe, a pungent and spicy side dish; Grilled Branzino, two decandent pieces of fish accompanied with delicious mushrooms; Parpadelle Pasta with Braised Squid, absolutely my favorite dish of all; and the chef-recommended Pork Belly, a delicious blend of crispy skin, tender meat, and flavorful fat sitting in a lovely sweet and sour sauce. I shared a small bottle of ice wine with Frank that I totally loved. Chef Ansill sat near us at the bar, perhaps curious as to how two little girls and a guy could eat so much. I wish I had my camera with me!",2009-02-23,19:43:37,"Modern European, American (New), Restaurants",Philadelphia,PA,4.5,40,4.5,4
z7_s4cvl6no-HLfVmd7tow,GZ3mLpc_kfPiie-Sp6qMiw,pRk4_ElCW8pZU58WIZ8jMg,"i will never go anywhere else for issues with electronics! poured water all over my macbook air by accident, and after messaging Wise Guy through yelp with all the details about my problem, Garrett replied within one minute advising me on my next steps. throughout the time they were working on my laptop they maintained communication with me with constant updates on how the progress on my laptop was going. 
they certainly have the customer's best interest in mind as they transparently told me all of my options to repair my laptop, and how much each of those options would cost. 
in the end my laptop was irreparable (150% completely my fault due to my clumsiness) but by the grace of god they were able to extract my data for a very small fee which, for a design student about to start her senior year, is literally the best thing i could ask for. these guys deserve every 5 star review, and then some. shoutout to Nick and Garrett for keeping me in the loop throughout my entire experience and to the whole staff for being friendly, responsible, and honest!",2019-07-31,00:03:14,"Couriers & Delivery Services, Home Services, Data Recovery, Electronics Repair, IT Services & Computer Repair, Local Services, Computers, Shopping, Mobile Phone Repair, Mobile Phone Accessories",Philadelphia,PA,5,124,3.4250000000000003,5
Azo9n4-W2QaWY1-CVtEieA,Q7Qj6rTSIC6UVQ0a9xSyEQ,OTNPMzKPb8LVQxX3fXJaqw,"If Rooster C. Thinks it's tasty, I would avoid it like the plague.",2015-04-04,22:34:09,"Pizza, Food, Restaurants, Sandwiches, Burgers",Philadelphia,PA,3,116,2.5249999999999995,1
CAprZNAqny3qhxv5tNRAmg,IC8jJYeX3fzzogfP1VwbJQ,03jQGGJ2ch0uHTtW-UUUqg,"The sandwiches are pricey, but they're also big enough to split. I got the egg salad and would guess my sandwich had 6+ eggs worth. The highlight was the wheat bread.",2010-06-27,04:04:54,"Bakeries, Breakfast & Brunch, Delis, Restaurants, Food, Sandwiches, Desserts",Philadelphia,PA,4,620,2.275,4
ANjz3k0i1g_XcRkYYBZJBw,ppsm8EDKjA1fp1yTCP3RrQ,BxfvdHqETU8jWYUjx5OL2A,"I'll go basic on this review. You probably have a good idea what this place is about from the other 365 reviews. 

Time from ordering the burger to getting it was about 5 minutes at 1:20 pm on a Friday. Not bad. 

Single SmokeShack burger with large half and half tea was almost 10 bucks. A bit high, but I'm sure that is paying for the location. 

The burger was really good. Loved the flavor, but the flavor came mainly from the condiments on it. Nothing wrong with the half and half drink at all. 

4 stars is right. I've had better overall burger experiences.  But I like the taste here, the staff was very friendly, and you can't beat the location on a nice day.

But I do believe that you can get 5 star burgers at cheaper places.",2013-09-20,17:28:56,"Food, Hot Dogs, Burgers, Ice Cream & Frozen Yogurt, Fast Food, American (Traditional), Restaurants",Philadelphia,PA,3.5,777,4.375,4
fud9JHeYAcASf39veJal2g,Si5sPB142xG_obCe5m1wuA,j-qtdD55OLfSqfsWuQTDJg,"EXCELLENT place for lunch.  The atmosphere is gorgeous - well appointed and just very lovely.

Service was excellent!  So friendly and attentive despite how busy it was.

I had the salmon tartine - a little too salty, though the bread was tasty.

The dessert was awesome!  And the coffee was very excellent.  Not sure about you, but it certainly is a relief when you can finish a meal with a delicious cup of coffee.",2009-09-12,14:51:14,"Restaurants, French, Wine Bars, Nightlife, American (New), Bars, Cafes, Breakfast & Brunch",Philadelphia,PA,4,2761,4.6,3
3fmWqs_tijhmiH5NqWD-QQ,0DB3Irpf_ETVXu_Ou9vPow,eFvzHawVJofxSnD7TgbZtg,"They take credit card with no limit. Cool spot to hang out. Different vibes than the other one at Fitler Square. Much larger, tons of seating, and a few outlets around the room. Tends to run a little more loud than other shops, but good spot to get work done. Small selection of sandwiches and good fair trade coffee.",2018-03-18,22:08:06,"Food, Cafes, Coffee & Tea, Restaurants",Philadelphia,PA,4,249,5,5
GbTSe2cxfTH26X7TR2Uw4w,fD14WAdRrqOnGJQBgy33rQ,c6hhh1Kpr7iau8qMH74w2Q,"Oh, the POPE. How I miss being only 30 mins away from South Philly...

This is one of my all-time favorite bars. Amazing beer selection, decent prices, great food. Gets pretty packed, but thats city life.

Parking is decent in the area too, never had trouble finding a close spot.",2012-04-12,16:38:34,"Nightlife, Pubs, Bars",Philadelphia,PA,4,443,3.8,5
payjxvMEqC-fNxTSaSfSvQ,tlbPmw0TtzODN7CfaZeC9g,hdtnpHXn-iIFTzPLvoOK0Q,"We had breakfast here this past Sunday.  Good food, service and coffee.  Come early or expect to wait.  Also parking is limited to street parking so consider biking, indigo or ubering to the The Dutch.",2017-05-24,11:25:04,"Salad, Breakfast & Brunch, Sandwiches, Restaurants",Philadelphia,PA,4,334,5,4
